,Abs_Total,Owner occupied,Renter occupied,Geography,NAME,state,State
307,1890,1245,645,1400000US17031110400,"Census Tract 1104,Cook County",17|031|110400,Illinois
308,1911,1236,675,1400000US17031110501,"Census Tract 1105,01,Cook County",17|031|110501,Illinois
309,1575,957,618,1400000US17031110502,"Census Tract 1105,02,Cook County",17|031|110502,Illinois
310,1548,1476,72,1400000US17031120100,"Census Tract 1201,Cook County",17|031|120100,Illinois
311,1769,1424,345,1400000US17031120200,"Census Tract 1202,Cook County",17|031|120200,Illinois
312,2568,2480,88,1400000US17031120300,"Census Tract 1203,Cook County",17|031|120300,Illinois
313,1227,1048,179,1400000US17031120400,"Census Tract 1204,Cook County",17|031|120400,Illinois
314,1842,1024,818,1400000US17031130100,"Census Tract 1301,Cook County",17|031|130100,Illinois
315,715,605,110,1400000US17031130200,"Census Tract 1302,Cook County",17|031|130200,Illinois
316,1834,786,1048,1400000US17031130300,"Census Tract 1303,Cook County",17|031|130300,Illinois
317,1197,414,783,1400000US17031140100,"Census Tract 1401,Cook County",17|031|140100,Illinois
318,1942,612,1330,1400000US17031140200,"Census Tract 1402,Cook County",17|031|140200,Illinois
319,906,266,640,1400000US17031140301,"Census Tract 1403,01,Cook County",17|031|140301,Illinois
320,1319,576,743,1400000US17031140302,"Census Tract 1403,02,Cook County",17|031|140302,Illinois
321,2158,1660,498,1400000US17031140400,"Census Tract 1404,Cook County",17|031|140400,Illinois
322,1333,565,768,1400000US17031140500,"Census Tract 1405,Cook County",17|031|140500,Illinois
323,846,366,480,1400000US17031140601,"Census Tract 1406,01,Cook County",17|031|140601,Illinois
324,1786,576,1210,1400000US17031140602,"Census Tract 1406,02,Cook County",17|031|140602,Illinois
325,1086,392,694,1400000US17031140701,"Census Tract 1407,01,Cook County",17|031|140701,Illinois
326,2048,658,1390,1400000US17031140702,"Census Tract 1407,02,Cook County",17|031|140702,Illinois
327,2479,1063,1416,1400000US17031140800,"Census Tract 1408,Cook County",17|031|140800,Illinois
328,2791,1620,1171,1400000US17031150200,"Census Tract 1502,Cook County",17|031|150200,Illinois
329,3052,1640,1412,1400000US17031150300,"Census Tract 1503,Cook County",17|031|150300,Illinois
330,1795,1060,735,1400000US17031150401,"Census Tract 1504,01,Cook County",17|031|150401,Illinois
331,1338,830,508,1400000US17031150402,"Census Tract 1504,02,Cook County",17|031|150402,Illinois
332,1486,1159,327,1400000US17031150501,"Census Tract 1505,01,Cook County",17|031|150501,Illinois
333,1577,1034,543,1400000US17031150502,"Census Tract 1505,02,Cook County",17|031|150502,Illinois
334,1458,1016,442,1400000US17031150600,"Census Tract 1506,Cook County",17|031|150600,Illinois
335,1391,910,481,1400000US17031150700,"Census Tract 1507,Cook County",17|031|150700,Illinois
336,1665,1144,521,1400000US17031150800,"Census Tract 1508,Cook County",17|031|150800,Illinois
337,899,518,381,1400000US17031151001,"Census Tract 1510,01,Cook County",17|031|151001,Illinois
338,1589,711,878,1400000US17031151002,"Census Tract 1510,02,Cook County",17|031|151002,Illinois
339,1849,1013,836,1400000US17031151100,"Census Tract 1511,Cook County",17|031|151100,Illinois
340,1297,1063,234,1400000US17031151200,"Census Tract 1512,Cook County",17|031|151200,Illinois
341,1011,635,376,1400000US17031160100,"Census Tract 1601,Cook County",17|031|160100,Illinois
342,1246,856,390,1400000US17031160200,"Census Tract 1602,Cook County",17|031|160200,Illinois
343,1767,864,903,1400000US17031160300,"Census Tract 1603,Cook County",17|031|160300,Illinois
344,1983,991,992,1400000US17031160400,"Census Tract 1604,Cook County",17|031|160400,Illinois
345,1323,586,737,1400000US17031160501,"Census Tract 1605,01,Cook County",17|031|160501,Illinois
346,1516,754,762,1400000US17031160502,"Census Tract 1605,02,Cook County",17|031|160502,Illinois
347,1456,761,695,1400000US17031160601,"Census Tract 1606,01,Cook County",17|031|160601,Illinois
348,1488,785,703,1400000US17031160602,"Census Tract 1606,02,Cook County",17|031|160602,Illinois
349,2551,1239,1312,1400000US17031160700,"Census Tract 1607,Cook County",17|031|160700,Illinois
350,1874,782,1092,1400000US17031160800,"Census Tract 1608,Cook County",17|031|160800,Illinois
351,1105,639,466,1400000US17031160900,"Census Tract 1609,Cook County",17|031|160900,Illinois
352,807,443,364,1400000US17031161000,"Census Tract 1610,Cook County",17|031|161000,Illinois
353,777,581,196,1400000US17031161100,"Census Tract 1611,Cook County",17|031|161100,Illinois
354,1080,646,434,1400000US17031161200,"Census Tract 1612,Cook County",17|031|161200,Illinois
355,1493,588,905,1400000US17031161300,"Census Tract 1613,Cook County",17|031|161300,Illinois
356,1153,937,216,1400000US17031170100,"Census Tract 1701,Cook County",17|031|170100,Illinois
357,1243,1090,153,1400000US17031170200,"Census Tract 1702,Cook County",17|031|170200,Illinois
358,1836,1287,549,1400000US17031170300,"Census Tract 1703,Cook County",17|031|170300,Illinois
359,1729,1514,215,1400000US17031170400,"Census Tract 1704,Cook County",17|031|170400,Illinois
360,2049,1592,457,1400000US17031170500,"Census Tract 1705,Cook County",17|031|170500,Illinois
361,967,900,67,1400000US17031170600,"Census Tract 1706,Cook County",17|031|170600,Illinois
362,1138,871,267,1400000US17031170700,"Census Tract 1707,Cook County",17|031|170700,Illinois
363,1437,1188,249,1400000US17031170800,"Census Tract 1708,Cook County",17|031|170800,Illinois
364,660,417,243,1400000US17031170900,"Census Tract 1709,Cook County",17|031|170900,Illinois
365,2734,1954,780,1400000US17031171000,"Census Tract 1710,Cook County",17|031|171000,Illinois
366,1349,999,350,1400000US17031171100,"Census Tract 1711,Cook County",17|031|171100,Illinois
367,2231,1500,731,1400000US17031180100,"Census Tract 1801,Cook County",17|031|180100,Illinois
368,831,211,620,1400000US17031190100,"Census Tract 1901,Cook County",17|031|190100,Illinois
369,1600,933,667,1400000US17031190200,"Census Tract 1902,Cook County",17|031|190200,Illinois
370,1915,982,933,1400000US17031190300,"Census Tract 1903,Cook County",17|031|190300,Illinois
371,1307,1034,273,1400000US17031190401,"Census Tract 1904,01,Cook County",17|031|190401,Illinois
372,1796,896,900,1400000US17031190402,"Census Tract 1904,02,Cook County",17|031|190402,Illinois
373,1091,755,336,1400000US17031190601,"Census Tract 1906,01,Cook County",17|031|190601,Illinois
374,1581,1170,411,1400000US17031190602,"Census Tract 1906,02,Cook County",17|031|190602,Illinois
375,852,373,479,1400000US17031190701,"Census Tract 1907,01,Cook County",17|031|190701,Illinois
376,1517,650,867,1400000US17031190702,"Census Tract 1907,02,Cook County",17|031|190702,Illinois
377,1909,790,1119,1400000US17031190800,"Census Tract 1908,Cook County",17|031|190800,Illinois
378,618,268,350,1400000US17031190900,"Census Tract 1909,Cook County",17|031|190900,Illinois
379,772,481,291,1400000US17031191000,"Census Tract 1910,Cook County",17|031|191000,Illinois
380,1923,774,1149,1400000US17031191100,"Census Tract 1911,Cook County",17|031|191100,Illinois
381,1092,446,646,1400000US17031191200,"Census Tract 1912,Cook County",17|031|191200,Illinois
382,1560,835,725,1400000US17031191301,"Census Tract 1913,01,Cook County",17|031|191301,Illinois
383,1186,674,512,1400000US17031191302,"Census Tract 1913,02,Cook County",17|031|191302,Illinois
384,1323,804,519,1400000US17031200100,"Census Tract 2001,Cook County",17|031|200100,Illinois
385,1633,968,665,1400000US17031200200,"Census Tract 2002,Cook County",17|031|200200,Illinois
386,688,251,437,1400000US17031200300,"Census Tract 2003,Cook County",17|031|200300,Illinois
387,926,462,464,1400000US17031200401,"Census Tract 2004,01,Cook County",17|031|200401,Illinois
388,1312,636,676,1400000US17031200402,"Census Tract 2004,02,Cook County",17|031|200402,Illinois
389,1679,876,803,1400000US17031210100,"Census Tract 2101,Cook County",17|031|210100,Illinois
390,818,298,520,1400000US17031210400,"Census Tract 2104,Cook County",17|031|210400,Illinois
391,1336,439,897,1400000US17031210501,"Census Tract 2105,01,Cook County",17|031|210501,Illinois
392,1572,501,1071,1400000US17031210502,"Census Tract 2105,02,Cook County",17|031|210502,Illinois
393,1139,499,640,1400000US17031210601,"Census Tract 2106,01,Cook County",17|031|210601,Illinois
394,1504,669,835,1400000US17031210602,"Census Tract 2106,02,Cook County",17|031|210602,Illinois
395,1452,595,857,1400000US17031210700,"Census Tract 2107,Cook County",17|031|210700,Illinois
396,424,149,275,1400000US17031210800,"Census Tract 2108,Cook County",17|031|210800,Illinois
397,1401,836,565,1400000US17031210900,"Census Tract 2109,Cook County",17|031|210900,Illinois
398,905,452,453,1400000US17031220300,"Census Tract 2203,Cook County",17|031|220300,Illinois
399,1208,493,715,1400000US17031220400,"Census Tract 2204,Cook County",17|031|220400,Illinois
400,1224,521,703,1400000US17031220500,"Census Tract 2205,Cook County",17|031|220500,Illinois
401,734,318,416,1400000US17031220601,"Census Tract 2206,01,Cook County",17|031|220601,Illinois
402,2649,458,2191,1400000US17031220602,"Census Tract 2206,02,Cook County",17|031|220602,Illinois
403,1111,371,740,1400000US17031220701,"Census Tract 2207,01,Cook County",17|031|220701,Illinois
404,1641,530,1111,1400000US17031220702,"Census Tract 2207,02,Cook County",17|031|220702,Illinois
405,1054,429,625,1400000US17031220901,"Census Tract 2209,01,Cook County",17|031|220901,Illinois
406,990,438,552,1400000US17031220902,"Census Tract 2209,02,Cook County",17|031|220902,Illinois
407,1063,343,720,1400000US17031221000,"Census Tract 2210,Cook County",17|031|221000,Illinois
408,2011,625,1386,1400000US17031221100,"Census Tract 2211,Cook County",17|031|221100,Illinois
409,1226,554,672,1400000US17031221200,"Census Tract 2212,Cook County",17|031|221200,Illinois
410,1444,304,1140,1400000US17031221300,"Census Tract 2213,Cook County",17|031|221300,Illinois
411,1523,480,1043,1400000US17031221400,"Census Tract 2214,Cook County",17|031|221400,Illinois
412,1365,422,943,1400000US17031221500,"Census Tract 2215,Cook County",17|031|221500,Illinois
413,1417,729,688,1400000US17031221600,"Census Tract 2216,Cook County",17|031|221600,Illinois
414,1008,460,548,1400000US17031222200,"Census Tract 2222,Cook County",17|031|222200,Illinois
415,563,294,269,1400000US17031222500,"Census Tract 2225,Cook County",17|031|222500,Illinois
416,781,272,509,1400000US17031222600,"Census Tract 2226,Cook County",17|031|222600,Illinois
417,838,235,603,1400000US17031222700,"Census Tract 2227,Cook County",17|031|222700,Illinois
418,407,76,331,1400000US17031222800,"Census Tract 2228,Cook County",17|031|222800,Illinois
419,369,140,229,1400000US17031222900,"Census Tract 2229,Cook County",17|031|222900,Illinois
420,657,306,351,1400000US17031230100,"Census Tract 2301,Cook County",17|031|230100,Illinois
421,695,244,451,1400000US17031230200,"Census Tract 2302,Cook County",17|031|230200,Illinois
422,249,80,169,1400000US17031230300,"Census Tract 2303,Cook County",17|031|230300,Illinois
423,756,468,288,1400000US17031230400,"Census Tract 2304,Cook County",17|031|230400,Illinois
424,1266,318,948,1400000US17031230500,"Census Tract 2305,Cook County",17|031|230500,Illinois
425,1995,590,1405,1400000US17031230600,"Census Tract 2306,Cook County",17|031|230600,Illinois
426,1940,917,1023,1400000US17031230700,"Census Tract 2307,Cook County",17|031|230700,Illinois
427,326,218,108,1400000US17031230800,"Census Tract 2308,Cook County",17|031|230800,Illinois
428,2005,752,1253,1400000US17031230900,"Census Tract 2309,Cook County",17|031|230900,Illinois
429,410,204,206,1400000US17031231100,"Census Tract 2311,Cook County",17|031|231100,Illinois
430,2050,820,1230,1400000US17031231200,"Census Tract 2312,Cook County",17|031|231200,Illinois
431,2149,641,1508,1400000US17031231500,"Census Tract 2315,Cook County",17|031|231500,Illinois
432,805,458,347,1400000US17031240200,"Census Tract 2402,Cook County",17|031|240200,Illinois
433,615,331,284,1400000US17031240300,"Census Tract 2403,Cook County",17|031|240300,Illinois
434,1301,814,487,1400000US17031240500,"Census Tract 2405,Cook County",17|031|240500,Illinois
435,656,408,248,1400000US17031240600,"Census Tract 2406,Cook County",17|031|240600,Illinois
436,712,230,482,1400000US17031240700,"Census Tract 2407,Cook County",17|031|240700,Illinois
437,625,347,278,1400000US17031240800,"Census Tract 2408,Cook County",17|031|240800,Illinois
438,539,135,404,1400000US17031240900,"Census Tract 2409,Cook County",17|031|240900,Illinois
439,796,265,531,1400000US17031241000,"Census Tract 2410,Cook County",17|031|241000,Illinois
440,1486,593,893,1400000US17031241100,"Census Tract 2411,Cook County",17|031|241100,Illinois
441,836,306,530,1400000US17031241200,"Census Tract 2412,Cook County",17|031|241200,Illinois
442,770,387,383,1400000US17031241300,"Census Tract 2413,Cook County",17|031|241300,Illinois
443,2602,728,1874,1400000US17031241400,"Census Tract 2414,Cook County",17|031|241400,Illinois
444,1260,515,745,1400000US17031241500,"Census Tract 2415,Cook County",17|031|241500,Illinois
445,1626,396,1230,1400000US17031241600,"Census Tract 2416,Cook County",17|031|241600,Illinois
446,2070,626,1444,1400000US17031242000,"Census Tract 2420,Cook County",17|031|242000,Illinois
447,1971,1078,893,1400000US17031242100,"Census Tract 2421,Cook County",17|031|242100,Illinois
448,1840,842,998,1400000US17031242200,"Census Tract 2422,Cook County",17|031|242200,Illinois
449,1749,764,985,1400000US17031242300,"Census Tract 2423,Cook County",17|031|242300,Illinois
450,1477,408,1069,1400000US17031242400,"Census Tract 2424,Cook County",17|031|242400,Illinois
451,1582,447,1135,1400000US17031242500,"Census Tract 2425,Cook County",17|031|242500,Illinois
452,2499,783,1716,1400000US17031242600,"Census Tract 2426,Cook County",17|031|242600,Illinois
453,808,293,515,1400000US17031242700,"Census Tract 2427,Cook County",17|031|242700,Illinois
454,660,384,276,1400000US17031242800,"Census Tract 2428,Cook County",17|031|242800,Illinois
455,802,430,372,1400000US17031242900,"Census Tract 2429,Cook County",17|031|242900,Illinois
456,1079,566,513,1400000US17031243000,"Census Tract 2430,Cook County",17|031|243000,Illinois
457,944,479,465,1400000US17031243100,"Census Tract 2431,Cook County",17|031|243100,Illinois
458,1008,608,400,1400000US17031243200,"Census Tract 2432,Cook County",17|031|243200,Illinois
459,1241,434,807,1400000US17031243300,"Census Tract 2433,Cook County",17|031|243300,Illinois
460,1377,544,833,1400000US17031243400,"Census Tract 2434,Cook County",17|031|243400,Illinois
461,2228,946,1282,1400000US17031243500,"Census Tract 2435,Cook County",17|031|243500,Illinois
462,858,503,355,1400000US17031250200,"Census Tract 2502,Cook County",17|031|250200,Illinois
463,1534,736,798,1400000US17031250300,"Census Tract 2503,Cook County",17|031|250300,Illinois
464,2020,930,1090,1400000US17031250400,"Census Tract 2504,Cook County",17|031|250400,Illinois
465,2770,2226,544,1400000US17031250500,"Census Tract 2505,Cook County",17|031|250500,Illinois
466,1292,985,307,1400000US17031250600,"Census Tract 2506,Cook County",17|031|250600,Illinois
467,2216,654,1562,1400000US17031250700,"Census Tract 2507,Cook County",17|031|250700,Illinois
468,777,531,246,1400000US17031250800,"Census Tract 2508,Cook County",17|031|250800,Illinois
469,382,178,204,1400000US17031251000,"Census Tract 2510,Cook County",17|031|251000,Illinois
470,1709,598,1111,1400000US17031251100,"Census Tract 2511,Cook County",17|031|251100,Illinois
471,1241,725,516,1400000US17031251200,"Census Tract 2512,Cook County",17|031|251200,Illinois
472,1455,631,824,1400000US17031251300,"Census Tract 2513,Cook County",17|031|251300,Illinois
473,2038,483,1555,1400000US17031251400,"Census Tract 2514,Cook County",17|031|251400,Illinois
474,1299,443,856,1400000US17031251500,"Census Tract 2515,Cook County",17|031|251500,Illinois
475,1234,403,831,1400000US17031251600,"Census Tract 2516,Cook County",17|031|251600,Illinois
476,414,158,256,1400000US17031251700,"Census Tract 2517,Cook County",17|031|251700,Illinois
477,1624,338,1286,1400000US17031251800,"Census Tract 2518,Cook County",17|031|251800,Illinois
478,2214,534,1680,1400000US17031251900,"Census Tract 2519,Cook County",17|031|251900,Illinois
479,2502,474,2028,1400000US17031252000,"Census Tract 2520,Cook County",17|031|252000,Illinois
